video_name,batch,num_valid_ratings,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10,rating_11,rating_12,rating_13,rating_14,rating_15,rating_16,rating_17,rating_18,rating_19,rating_20,rating_21,rating_22,rating_23,rating_24,rating_25,rating_26,rating_27,rating_28,rating_29,rating_30,rating_31,rating_32,rating_33,rating_34,rating_35,rating_36,rating_37,rating_38,rating_39,rating_40,rating_41,rating_42,rating_43,rating_44,rating_45,rating_46,rating_47,rating_48,rating_49,rating_50,rating_51,rating_52,rating_53,rating_54,rating_55,rating_56,rating_57,rating_58,rating_59,rating_60,rating_61
amt_gaming_vqa_dataset/LHO9HlqLtkk_WorldofWarcraft_1-53,F,42,18.0,13.0,10.0,36.0,50.0,50.0,23.0,41.0,22.0,12.0,17.0,45.0,16.0,30.0,33.0,29.0,30.0,32.0,71.0,61.0,46.0,9.0,20.0,24.0,42.0,8.0,22.0,0.0,61.0,8.0,51.0,27.0,50.0,16.0,34.0,49.0,12.0,21.0,60.0,61.0,63.0,18.0,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/LHO9HlqLtkk_WorldofWarcraft_1-53_480p_1000k_av1,F,43,37.0,20.0,29.0,25.0,50.0,41.0,70.0,0.0,30.0,15.0,21.0,6.0,8.0,9.0,13.0,12.0,29.0,30.0,57.0,31.0,70.0,19.0,16.0,16.0,36.0,7.0,45.0,35.0,0.0,43.0,36.0,32.0,18.0,29.0,23.0,49.0,26.0,9.0,10.0,70.0,21.0,38.0,13.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/LHO9HlqLtkk_WorldofWarcraft_1-53_480p_1000k_h264_nvenc,F,43,29.0,22.0,8.0,27.0,45.0,50.0,28.0,0.0,28.0,16.0,29.0,5.0,41.0,11.0,12.0,18.0,31.0,12.0,36.0,27.0,79.0,26.0,8.0,17.0,10.0,15.0,27.0,27.0,0.0,26.0,8.0,37.0,27.0,29.0,13.0,30.0,27.0,9.0,28.0,63.0,30.0,40.0,14.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/LHO9HlqLtkk_WorldofWarcraft_1-53_480p_800k_hevc_nvenc,F,43,56.0,21.0,22.0,11.0,46.0,40.0,30.0,0.0,30.0,11.0,15.0,6.0,8.0,10.0,7.0,55.0,28.0,11.0,32.0,30.0,59.0,20.0,8.0,23.0,25.0,30.0,32.0,31.0,0.0,27.0,32.0,25.0,18.0,29.0,17.0,17.0,25.0,10.0,24.0,59.0,15.0,52.0,15.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/LHO9HlqLtkk_WorldofWarcraft_2-50,F,42,30.0,22.0,26.0,62.0,86.0,50.0,56.0,50.0,63.0,29.0,15.0,79.0,81.0,51.0,18.0,36.0,29.0,87.0,53.0,83.0,51.0,12.0,38.0,26.0,50.0,62.0,82.0,15.0,65.0,24.0,60.0,40.0,55.0,48.0,69.0,50.0,39.0,30.0,84.0,76.0,95.0,28.0,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/LHO9HlqLtkk_WorldofWarcraft_2-50_480p_1000k_av1,F,43,70.0,44.0,50.0,21.0,73.0,93.0,51.0,75.0,58.0,64.0,18.0,23.0,43.0,79.0,25.0,8.0,29.0,26.0,87.0,70.0,97.0,59.0,13.0,45.0,39.0,0.0,49.0,27.0,23.0,41.0,27.0,45.0,40.0,48.0,52.0,27.0,18.0,36.0,23.0,54.0,77.0,85.0,33.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/LHO9HlqLtkk_WorldofWarcraft_2-50_480p_1000k_h264_nvenc,F,43,45.0,51.0,40.0,21.0,55.0,60.0,29.0,72.0,50.0,65.0,23.0,11.0,59.0,81.0,34.0,45.0,33.0,52.0,59.0,51.0,80.0,29.0,21.0,51.0,33.0,31.0,25.0,22.0,29.0,60.0,44.0,44.0,54.0,50.0,89.0,62.0,33.0,36.0,28.0,58.0,34.0,50.0,20.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/LHO9HlqLtkk_WorldofWarcraft_2-50_480p_800k_hevc_nvenc,F,43,69.0,23.0,59.0,18.0,85.0,59.0,52.0,33.0,59.0,35.0,51.0,21.0,35.0,79.0,24.0,24.0,28.0,17.0,50.0,61.0,97.0,35.0,5.0,60.0,30.0,49.0,30.0,36.0,42.0,48.0,33.0,44.0,72.0,41.0,36.0,59.0,28.0,30.0,29.0,63.0,39.0,96.0,34.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/L_15gc5EV8I_FIFA_23-42,J,39,3.0,12.0,31.0,4.0,2.0,8.0,26.0,12.0,19.0,9.0,11.0,17.0,0.0,0.0,26.0,28.0,0.0,0.0,15.0,14.0,13.0,8.0,8.0,13.0,12.0,8.0,77.0,15.0,8.0,18.0,10.0,15.0,6.0,19.0,26.0,50.0,13.0,9.0,22.0,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/L_15gc5EV8I_FIFA_29-34,H,30,8.0,17.0,21.0,21.0,22.0,13.0,13.0,21.0,20.0,67.0,22.0,0.0,10.0,39.0,0.0,0.0,10.0,19.0,60.0,10.0,21.0,13.0,8.0,3.0,16.0,19.0,39.0,50.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02,E,33,91.0,84.0,50.0,29.0,72.0,80.0,76.0,74.0,88.0,65.0,73.0,66.0,45.0,78.0,91.0,62.0,72.0,69.0,67.0,68.0,64.0,76.0,79.0,36.0,96.0,59.0,31.0,84.0,95.0,83.0,59.0,55.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_1000k_h264_nvenc,E,35,41.0,12.0,29.0,28.0,37.0,27.0,16.0,0.0,7.0,7.0,9.0,8.0,0.0,45.0,31.0,0.0,4.0,11.0,0.0,17.0,22.0,13.0,0.0,0.0,20.0,7.0,0.0,64.0,9.0,21.0,0.0,9.0,54.0,16.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_1300k_av1,E,33,89.0,81.0,51.0,92.0,72.0,88.0,65.0,62.0,71.0,80.0,55.0,51.0,52.0,45.0,78.0,62.0,21.0,47.0,59.0,65.0,65.0,93.0,79.0,44.0,72.0,72.0,11.0,68.0,92.0,70.0,55.0,86.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_1500k_hevc_nvenc,E,35,90.0,83.0,50.0,93.0,65.0,93.0,50.0,74.0,78.0,63.0,50.0,50.0,59.0,43.0,83.0,85.0,80.0,61.0,100.0,71.0,55.0,62.0,80.0,93.0,83.0,72.0,86.0,46.0,45.0,59.0,57.0,63.0,65.0,74.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_2500k_h264_nvenc,E,35,91.0,80.0,50.0,93.0,46.0,89.0,81.0,17.0,61.0,63.0,13.0,49.0,43.0,30.0,59.0,70.0,77.0,53.0,55.0,57.0,52.0,60.0,5.0,99.0,62.0,76.0,64.0,34.0,22.0,66.0,89.0,72.0,75.0,71.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_3000k_av1,E,35,92.0,86.0,52.0,92.0,55.0,89.0,78.0,85.0,86.0,80.0,72.0,59.0,66.0,39.0,69.0,71.0,72.0,62.0,96.0,32.0,69.0,70.0,81.0,65.0,83.0,54.0,82.0,50.0,56.0,78.0,76.0,75.0,55.0,92.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_3500k_hevc_nvenc,E,35,94.0,81.0,51.0,92.0,57.0,93.0,85.0,84.0,96.0,81.0,78.0,72.0,64.0,38.0,78.0,58.0,96.0,48.0,100.0,69.0,59.0,73.0,81.0,95.0,73.0,71.0,90.0,49.0,52.0,81.0,94.0,71.0,76.0,88.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_5000k_h264_nvenc,E,33,93.0,77.0,51.0,93.0,47.0,94.0,60.0,67.0,78.0,61.0,71.0,59.0,37.0,78.0,71.0,50.0,57.0,65.0,67.0,61.0,83.0,93.0,82.0,72.0,84.0,66.0,33.0,70.0,71.0,59.0,53.0,75.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_500k_av1,E,35,93.0,52.0,53.0,93.0,56.0,93.0,64.0,67.0,47.0,37.0,50.0,47.0,45.0,38.0,59.0,67.0,74.0,53.0,50.0,40.0,69.0,54.0,66.0,53.0,58.0,63.0,79.0,53.0,10.0,60.0,51.0,50.0,40.0,82.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_600k_hevc_nvenc,E,35,70.0,76.0,50.0,72.0,46.0,64.0,50.0,29.0,39.0,23.0,21.0,29.0,18.0,28.0,50.0,39.0,26.0,55.0,0.0,20.0,27.0,52.0,7.0,22.0,72.0,32.0,11.0,16.0,9.0,55.0,29.0,20.0,63.0,75.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/MDkWLlirCMI_SuperMarioRun_0-16_480p_1000k_av1,J,41,61.0,68.0,72.0,58.0,87.0,85.0,90.0,96.0,56.0,92.0,80.0,40.0,60.0,71.0,78.0,82.0,100.0,75.0,92.0,72.0,69.0,87.0,86.0,71.0,84.0,46.0,92.0,83.0,71.0,82.0,74.0,55.0,70.0,83.0,73.0,71.0,75.0,80.0,57.0,74.0,87.0,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/MDkWLlirCMI_SuperMarioRun_0-16_480p_1000k_h264_nvenc,J,41,55.0,79.0,61.0,57.0,68.0,71.0,81.0,97.0,79.0,71.0,89.0,44.0,50.0,71.0,88.0,86.0,100.0,76.0,81.0,69.0,45.0,87.0,84.0,30.0,64.0,45.0,91.0,92.0,62.0,71.0,62.0,70.0,59.0,100.0,76.0,74.0,69.0,77.0,66.0,89.0,88.0,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/MDkWLlirCMI_SuperMarioRun_0-16_480p_800k_hevc_nvenc,J,41,72.0,64.0,71.0,88.0,88.0,45.0,85.0,90.0,72.0,91.0,88.0,44.0,71.0,71.0,78.0,82.0,91.0,81.0,87.0,68.0,63.0,59.0,72.0,39.0,87.0,66.0,92.0,89.0,49.0,92.0,65.0,53.0,40.0,85.0,73.0,72.0,73.0,49.0,60.0,80.0,91.0,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/MDkWLlirCMI_SuperMarioRun_0-38_480p_1000k_av1,E,44,77.0,70.0,71.0,68.0,80.0,76.0,78.0,72.0,77.0,30.0,76.0,74.0,100.0,47.0,88.0,83.0,71.0,89.0,71.0,18.0,87.0,69.0,100.0,77.0,29.0,91.0,99.0,83.0,51.0,31.0,67.0,95.0,82.0,73.0,80.0,73.0,71.0,59.0,70.0,69.0,62.0,48.0,78.0,47.0,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/MDkWLlirCMI_SuperMarioRun_0-38_480p_1000k_h264_nvenc,E,44,76.0,90.0,54.0,65.0,97.0,74.0,87.0,87.0,73.0,29.0,82.0,37.0,70.0,45.0,78.0,75.0,58.0,84.0,67.0,66.0,85.0,74.0,99.0,74.0,48.0,71.0,68.0,88.0,65.0,45.0,68.0,82.0,73.0,64.0,72.0,68.0,50.0,71.0,76.0,42.0,65.0,55.0,70.0,34.0,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/MDkWLlirCMI_SuperMarioRun_0-38_480p_800k_hevc_nvenc,E,43,32.0,88.0,68.0,76.0,99.0,64.0,71.0,83.0,83.0,61.0,71.0,78.0,100.0,40.0,86.0,74.0,72.0,81.0,71.0,73.0,87.0,58.0,95.0,97.0,78.0,94.0,72.0,61.0,70.0,57.0,93.0,82.0,65.0,68.0,71.0,71.0,71.0,79.0,78.0,60.0,56.0,81.0,75.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/MLBtheshow,K,59,93.0,46.0,81.0,100.0,73.0,100.0,69.0,68.0,92.0,65.0,72.0,88.0,82.0,66.0,59.0,74.0,82.0,54.0,91.0,79.0,70.0,93.0,69.0,82.0,78.0,73.0,8.0,63.0,64.0,89.0,72.0,87.0,90.0,69.0,87.0,37.0,100.0,54.0,58.0,79.0,88.0,81.0,89.0,88.0,78.0,73.0,84.0,92.0,94.0,87.0,93.0,87.0,85.0,54.0,60.0,95.0,90.0,100.0,71.0,,
amt_gaming_vqa_dataset/MLBtheshow_1080p_10000k_h264nvenc,K,60,73.0,84.0,79.0,100.0,74.0,72.0,71.0,59.0,98.0,66.0,71.0,100.0,78.0,83.0,80.0,62.0,92.0,64.0,90.0,81.0,71.0,94.0,58.0,87.0,45.0,73.0,94.0,46.0,70.0,90.0,83.0,95.0,61.0,86.0,53.0,90.0,79.0,87.0,61.0,88.0,92.0,89.0,88.0,78.0,87.0,73.0,86.0,76.0,84.0,94.0,70.0,72.0,82.0,70.0,64.0,52.0,91.0,71.0,100.0,73.0,
amt_gaming_vqa_dataset/MLBtheshow_1080p_1500k_av1,K,61,72.0,38.0,74.0,89.0,59.0,67.0,67.0,43.0,86.0,76.0,49.0,55.0,75.0,44.0,51.0,60.0,87.0,49.0,86.0,60.0,59.0,86.0,81.0,88.0,68.0,53.0,95.0,86.0,66.0,55.0,71.0,84.0,94.0,87.0,66.0,44.0,67.0,67.0,83.0,57.0,66.0,69.0,69.0,85.0,69.0,90.0,70.0,70.0,60.0,60.0,96.0,66.0,73.0,41.0,33.0,71.0,28.0,79.0,51.0,83.0,61.0
amt_gaming_vqa_dataset/MLBtheshow_1080p_2000k_hevcnvenc,K,61,72.0,16.0,74.0,55.0,77.0,75.0,53.0,76.0,87.0,43.0,72.0,73.0,73.0,78.0,69.0,55.0,49.0,55.0,67.0,0.0,60.0,84.0,55.0,87.0,69.0,75.0,79.0,79.0,42.0,50.0,71.0,52.0,93.0,64.0,64.0,49.0,83.0,69.0,78.0,80.0,60.0,83.0,46.0,45.0,69.0,71.0,43.0,77.0,63.0,60.0,89.0,92.0,72.0,87.0,40.0,89.0,34.0,81.0,52.0,96.0,56.0
amt_gaming_vqa_dataset/MLBtheshow_1080p_2300k_h264nvenc,K,60,73.0,79.0,69.0,21.0,73.0,44.0,15.0,49.0,86.0,0.0,50.0,33.0,28.0,36.0,30.0,13.0,84.0,50.0,59.0,60.0,49.0,50.0,34.0,87.0,13.0,51.0,81.0,18.0,28.0,50.0,50.0,50.0,98.0,66.0,50.0,51.0,9.0,17.0,81.0,60.0,28.0,29.0,36.0,28.0,31.0,59.0,28.0,80.0,100.0,46.0,55.0,4.0,31.0,11.0,48.0,22.0,61.0,68.0,86.0,20.0,
amt_gaming_vqa_dataset/MLBtheshow_1080p_5000k_av1,K,60,73.0,27.0,69.0,99.0,73.0,90.0,72.0,68.0,87.0,65.0,72.0,93.0,84.0,70.0,61.0,54.0,71.0,96.0,69.0,71.0,99.0,23.0,88.0,86.0,72.0,93.0,100.0,65.0,73.0,91.0,73.0,93.0,74.0,78.0,39.0,80.0,77.0,79.0,78.0,75.0,83.0,74.0,86.0,78.0,78.0,73.0,91.0,78.0,91.0,87.0,74.0,87.0,82.0,84.0,50.0,60.0,91.0,71.0,99.0,74.0,
amt_gaming_vqa_dataset/MLBtheshow_1080p_500k_av1,K,60,40.0,82.0,72.0,58.0,72.0,60.0,37.0,19.0,30.0,28.0,51.0,32.0,26.0,15.0,23.0,53.0,76.0,38.0,58.0,51.0,50.0,45.0,58.0,29.0,15.0,52.0,96.0,50.0,34.0,53.0,34.0,91.0,62.0,36.0,51.0,27.0,16.0,69.0,60.0,32.0,59.0,25.0,31.0,41.0,72.0,31.0,79.0,79.0,35.0,78.0,26.0,28.0,31.0,11.0,19.0,26.0,52.0,34.0,87.0,19.0,
amt_gaming_vqa_dataset/MLBtheshow_1080p_5300k_h264nvenc,K,60,72.0,74.0,80.0,78.0,62.0,95.0,63.0,62.0,32.0,62.0,59.0,67.0,65.0,73.0,78.0,56.0,71.0,59.0,78.0,69.0,71.0,71.0,60.0,88.0,40.0,78.0,65.0,86.0,36.0,72.0,81.0,56.0,61.0,61.0,69.0,30.0,59.0,76.0,69.0,16.0,54.0,83.0,72.0,48.0,78.0,85.0,68.0,88.0,84.0,84.0,97.0,91.0,41.0,60.0,92.0,29.0,72.0,91.0,100.0,49.0,
amt_gaming_vqa_dataset/MLBtheshow_1080p_6000k_hevcnvenc,K,60,72.0,75.0,68.0,89.0,65.0,66.0,59.0,68.0,86.0,64.0,71.0,97.0,75.0,77.0,78.0,64.0,79.0,65.0,100.0,6.0,71.0,87.0,68.0,86.0,59.0,59.0,79.0,88.0,58.0,82.0,72.0,71.0,76.0,72.0,72.0,52.0,75.0,70.0,76.0,82.0,83.0,87.0,73.0,89.0,83.0,79.0,73.0,90.0,84.0,80.0,97.0,90.0,87.0,77.0,74.0,77.0,85.0,87.0,92.0,78.0,
amt_gaming_vqa_dataset/MLBtheshow_1080p_800k_hevcnvenc,K,60,28.0,18.0,77.0,17.0,49.0,61.0,33.0,14.0,15.0,31.0,28.0,0.0,29.0,26.0,12.0,54.0,40.0,44.0,0.0,7.0,44.0,60.0,49.0,17.0,56.0,79.0,22.0,29.0,22.0,39.0,34.0,56.0,71.0,43.0,54.0,10.0,24.0,88.0,59.0,25.0,50.0,22.0,31.0,31.0,70.0,24.0,79.0,53.0,36.0,88.0,16.0,28.0,36.0,11.0,63.0,20.0,75.0,51.0,58.0,37.0,
amt_gaming_vqa_dataset/MLBtheshow_2160p_10000k_av1,K,61,74.0,20.0,78.0,89.0,71.0,82.0,60.0,46.0,89.0,74.0,72.0,81.0,88.0,81.0,77.0,71.0,49.0,72.0,86.0,78.0,72.0,93.0,66.0,88.0,59.0,70.0,29.0,100.0,55.0,100.0,71.0,81.0,50.0,73.0,71.0,44.0,95.0,67.0,89.0,38.0,96.0,91.0,71.0,87.0,78.0,78.0,70.0,88.0,89.0,78.0,96.0,92.0,93.0,83.0,83.0,67.0,60.0,60.0,79.0,99.0,78.0
amt_gaming_vqa_dataset/MLBtheshow_2160p_10000k_hevcnvenc,K,57,72.0,82.0,68.0,88.0,70.0,100.0,75.0,55.0,54.0,71.0,74.0,85.0,74.0,80.0,61.0,22.0,69.0,87.0,0.0,72.0,94.0,72.0,57.0,67.0,95.0,100.0,54.0,87.0,62.0,71.0,93.0,68.0,94.0,53.0,90.0,64.0,88.0,72.0,88.0,85.0,86.0,87.0,94.0,66.0,86.0,78.0,86.0,94.0,95.0,76.0,83.0,96.0,64.0,84.0,85.0,100.0,73.0,,,,
amt_gaming_vqa_dataset/MLBtheshow_2160p_1000k_av1,K,60,60.0,46.0,74.0,42.0,69.0,50.0,37.0,44.0,26.0,19.0,59.0,43.0,77.0,79.0,41.0,53.0,74.0,45.0,77.0,61.0,51.0,59.0,77.0,88.0,17.0,64.0,16.0,50.0,49.0,71.0,55.0,99.0,70.0,37.0,39.0,91.0,31.0,61.0,30.0,61.0,87.0,49.0,32.0,69.0,85.0,26.0,81.0,68.0,67.0,81.0,61.0,59.0,78.0,23.0,70.0,29.0,79.0,50.0,88.0,48.0,
amt_gaming_vqa_dataset/MLBtheshow_2160p_1500k_hevcnvenc,K,57,42.0,56.0,78.0,33.0,72.0,28.0,39.0,25.0,30.0,28.0,45.0,74.0,41.0,34.0,73.0,50.0,68.0,0.0,59.0,88.0,80.0,51.0,14.0,63.0,74.0,59.0,36.0,66.0,58.0,44.0,89.0,76.0,37.0,53.0,51.0,25.0,92.0,57.0,33.0,69.0,41.0,31.0,70.0,31.0,87.0,9.0,58.0,16.0,30.0,49.0,12.0,23.0,35.0,56.0,55.0,95.0,21.0,,,,
amt_gaming_vqa_dataset/MLBtheshow_2160p_25000k_h264nvenc,K,55,73.0,85.0,75.0,90.0,73.0,100.0,63.0,60.0,77.0,71.0,100.0,65.0,65.0,79.0,86.0,75.0,72.0,88.0,59.0,59.0,69.0,79.0,65.0,63.0,100.0,46.0,70.0,71.0,73.0,71.0,65.0,69.0,52.0,68.0,57.0,71.0,68.0,63.0,86.0,80.0,71.0,70.0,63.0,89.0,97.0,94.0,72.0,72.0,84.0,92.0,66.0,73.0,50.0,99.0,65.0,,,,,,
amt_gaming_vqa_dataset/MLBtheshow_2160p_5000k_av1,K,61,73.0,67.0,81.0,63.0,86.0,78.0,69.0,31.0,83.0,72.0,71.0,74.0,65.0,55.0,50.0,79.0,78.0,71.0,87.0,69.0,72.0,88.0,17.0,88.0,57.0,70.0,6.0,88.0,47.0,71.0,81.0,86.0,11.0,68.0,87.0,30.0,76.0,43.0,70.0,77.0,73.0,69.0,72.0,87.0,82.0,78.0,74.0,69.0,70.0,87.0,70.0,84.0,72.0,93.0,75.0,76.0,66.0,87.0,73.0,100.0,71.0
amt_gaming_vqa_dataset/MLBtheshow_2160p_5000k_h264nvenc,K,59,71.0,18.0,65.0,22.0,53.0,23.0,21.0,22.0,0.0,50.0,31.0,77.0,26.0,50.0,16.0,75.0,51.0,41.0,56.0,51.0,43.0,42.0,40.0,43.0,41.0,77.0,22.0,30.0,69.0,50.0,54.0,70.0,68.0,22.0,55.0,48.0,37.0,87.0,76.0,34.0,31.0,41.0,22.0,57.0,21.0,88.0,100.0,30.0,78.0,0.0,58.0,50.0,9.0,50.0,21.0,50.0,30.0,75.0,16.0,,
amt_gaming_vqa_dataset/MLBtheshow_2160p_6000k_hevcnvenc,K,57,72.0,80.0,89.0,71.0,100.0,65.0,71.0,54.0,71.0,68.0,87.0,76.0,80.0,79.0,77.0,70.0,78.0,0.0,71.0,93.0,62.0,88.0,56.0,73.0,98.0,87.0,47.0,67.0,71.0,73.0,89.0,67.0,93.0,53.0,92.0,57.0,98.0,57.0,77.0,87.0,87.0,78.0,70.0,59.0,88.0,29.0,89.0,70.0,92.0,87.0,70.0,88.0,61.0,94.0,58.0,100.0,72.0,,,,
amt_gaming_vqa_dataset/MLBtheshow_2160p_8500k_h264nvenc,K,59,72.0,76.0,78.0,70.0,71.0,100.0,77.0,59.0,42.0,70.0,64.0,76.0,80.0,78.0,48.0,68.0,56.0,70.0,23.0,70.0,94.0,59.0,87.0,46.0,65.0,96.0,86.0,59.0,61.0,60.0,82.0,96.0,73.0,57.0,40.0,87.0,75.0,77.0,63.0,56.0,78.0,50.0,47.0,71.0,96.0,66.0,72.0,70.0,75.0,79.0,59.0,78.0,27.0,74.0,35.0,51.0,74.0,93.0,31.0,,
amt_gaming_vqa_dataset/MLBtheshow_480p_1000k_av1,K,61,71.0,21.0,81.0,38.0,53.0,51.0,44.0,61.0,37.0,19.0,60.0,26.0,45.0,70.0,51.0,46.0,69.0,36.0,64.0,64.0,59.0,73.0,71.0,88.0,46.0,59.0,92.0,68.0,55.0,50.0,53.0,52.0,99.0,67.0,33.0,52.0,50.0,22.0,86.0,39.0,61.0,58.0,46.0,41.0,40.0,81.0,31.0,78.0,100.0,34.0,69.0,93.0,58.0,66.0,31.0,21.0,36.0,71.0,49.0,87.0,55.0
amt_gaming_vqa_dataset/MLBtheshow_480p_1000k_h264nvenc,K,61,29.0,15.0,87.0,10.0,64.0,0.0,32.0,21.0,21.0,19.0,29.0,8.0,20.0,21.0,31.0,29.0,64.0,31.0,34.0,48.0,30.0,28.0,76.0,64.0,13.0,42.0,90.0,50.0,64.0,25.0,54.0,48.0,93.0,67.0,8.0,52.0,50.0,18.0,77.0,79.0,30.0,59.0,28.0,29.0,26.0,47.0,24.0,82.0,75.0,38.0,74.0,58.0,27.0,40.0,13.0,21.0,16.0,29.0,49.0,78.0,33.0
amt_gaming_vqa_dataset/MLBtheshow_480p_800k_hevcnvenc,K,61,28.0,38.0,82.0,40.0,67.0,53.0,72.0,22.0,17.0,7.0,49.0,25.0,56.0,30.0,22.0,33.0,10.0,29.0,50.0,3.0,29.0,22.0,57.0,49.0,13.0,57.0,93.0,47.0,39.0,41.0,61.0,28.0,93.0,84.0,14.0,50.0,49.0,33.0,89.0,65.0,26.0,69.0,26.0,32.0,31.0,73.0,46.0,75.0,70.0,30.0,78.0,49.0,29.0,36.0,21.0,20.0,23.0,61.0,15.0,71.0,34.0
amt_gaming_vqa_dataset/MLBtheshow_720p_1000k_h264nvenc,K,61,29.0,7.0,81.0,10.0,39.0,0.0,0.0,17.0,30.0,12.0,0.0,0.0,35.0,12.0,22.0,16.0,54.0,30.0,39.0,53.0,0.0,25.0,15.0,39.0,5.0,40.0,72.0,13.0,43.0,31.0,43.0,30.0,88.0,73.0,24.0,39.0,0.0,16.0,97.0,64.0,24.0,27.0,26.0,11.0,18.0,41.0,21.0,82.0,100.0,28.0,59.0,0.0,31.0,18.0,14.0,10.0,10.0,42.0,28.0,70.0,25.0
amt_gaming_vqa_dataset/MLBtheshow_720p_1300k_av1,K,61,72.0,76.0,76.0,55.0,76.0,100.0,48.0,44.0,78.0,59.0,71.0,64.0,83.0,45.0,30.0,57.0,68.0,51.0,77.0,55.0,31.0,84.0,65.0,78.0,71.0,63.0,90.0,73.0,45.0,66.0,93.0,44.0,78.0,87.0,49.0,39.0,96.0,63.0,62.0,68.0,67.0,83.0,29.0,49.0,87.0,71.0,29.0,94.0,78.0,72.0,87.0,67.0,79.0,45.0,50.0,79.0,61.0,84.0,71.0,94.0,73.0
amt_gaming_vqa_dataset/MLBtheshow_720p_1500k_hevcnvenc,K,61,58.0,21.0,75.0,27.0,72.0,90.0,46.0,42.0,64.0,68.0,54.0,65.0,67.0,63.0,40.0,52.0,28.0,40.0,87.0,1.0,59.0,72.0,73.0,87.0,31.0,50.0,97.0,64.0,38.0,46.0,61.0,48.0,91.0,68.0,30.0,50.0,65.0,69.0,87.0,63.0,54.0,50.0,45.0,46.0,68.0,70.0,46.0,93.0,17.0,50.0,96.0,70.0,73.0,87.0,25.0,30.0,52.0,72.0,56.0,96.0,54.0
amt_gaming_vqa_dataset/MLBtheshow_720p_2500k_h264nvenc,K,61,72.0,62.0,91.0,36.0,72.0,43.0,28.0,58.0,72.0,67.0,56.0,50.0,72.0,44.0,72.0,26.0,80.0,53.0,49.0,76.0,72.0,62.0,72.0,61.0,31.0,60.0,92.0,87.0,35.0,50.0,62.0,67.0,91.0,67.0,50.0,35.0,71.0,43.0,65.0,75.0,66.0,45.0,44.0,38.0,69.0,71.0,53.0,90.0,100.0,71.0,95.0,44.0,74.0,39.0,20.0,49.0,19.0,56.0,85.0,93.0,62.0
amt_gaming_vqa_dataset/MLBtheshow_720p_3000k_av1,K,59,72.0,74.0,74.0,89.0,84.0,78.0,63.0,71.0,87.0,74.0,50.0,77.0,85.0,98.0,83.0,71.0,55.0,85.0,61.0,71.0,95.0,86.0,68.0,72.0,93.0,93.0,55.0,64.0,71.0,70.0,80.0,69.0,29.0,51.0,74.0,72.0,85.0,42.0,67.0,72.0,70.0,87.0,78.0,96.0,69.0,88.0,100.0,87.0,90.0,74.0,94.0,79.0,68.0,93.0,61.0,59.0,70.0,98.0,77.0,,
