video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count,batch
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_5300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,22,7,13,21,7,12,20,9,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,Moderate level of immersion,18,15,6,20,14,5,16,17,6,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,4,34,3,4,34,4,4,33,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,16,2,25,14,1,24,15,1,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,22,12,5,22,14,3,22,12,5,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,23,14,4,21,16,1,23,17,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,7,30,3,8,29,1,8,31,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,21,14,2,22,13,2,19,16,2,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,21,17,1,21,18,0,23,15,1,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,30,3,9,29,4,9,28,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,23,11,6,23,13,4,21,15,4,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_8500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,21,10,9,22,10,9,21,11,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,17,21,4,16,21,1,17,23,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,34,3,5,33,2,6,33,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,10,29,5,8,28,1,12,28,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,5,34,1,4,36,1,4,36,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Low level of immersion,9,19,13,10,16,15,8,16,17,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,23,15,4,22,15,3,23,15,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,5,18,18,6,18,17,2,19,20,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,26,3,15,23,3,15,21,5,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_3500k_hevcnvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,14,21,6,19,18,4,13,21,7,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_5000k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,25,1,15,23,3,13,25,3,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,7,32,2,7,32,2,6,33,A
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,4,35,4,1,36,1,4,36,A
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39,Minimally Clear,Minor Artifacts Present,Low level of immersion,3,14,22,1,20,18,1,17,21,F
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,14,26,1,16,25,2,15,25,F
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_1300k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,16,24,3,18,22,3,19,21,F
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_1500k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,14,25,3,18,22,5,17,21,F
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_2500k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,13,25,4,19,20,3,19,21,F
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_3000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,15,26,4,13,26,3,15,25,F
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_3500k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,15,24,2,19,22,4,18,21,F
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_5000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,7,13,22,5,18,19,6,15,21,F
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,26,3,16,24,3,17,23,F
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,9,31,3,12,28,3,13,27,F
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08,Highly Clear,No visible artifacts,High level of immersion,16,8,2,13,7,6,14,6,6,E
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,19,14,1,19,11,4,19,12,3,E
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,17,2,15,17,3,15,16,4,E
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_2000k_hevc_nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,15,17,3,16,15,4,16,16,3,E
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_2300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,15,8,8,17,9,8,17,9,E
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_5000k_av1,Highly Clear,Minor Artifacts Present,High level of immersion,19,15,1,16,18,1,17,17,1,E
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,21,6,7,21,7,8,20,7,E
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,18,14,3,18,14,3,18,14,3,E
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,18,14,2,18,13,3,19,12,3,E
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,18,2,12,21,2,15,18,E
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00,Highly Clear,No visible artifacts,High level of immersion,22,12,1,20,10,5,22,10,3,G
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,25,9,0,23,9,2,23,11,0,G
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_1500k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,20,14,3,16,18,3,16,17,4,G
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,18,3,14,20,2,16,17,3,G
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,7,25,3,3,27,1,5,27,G
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,12,0,22,11,4,23,12,2,G
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,12,11,14,10,12,15,11,11,15,G
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_5300k_h264_nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,14,12,7,9,16,8,12,15,6,G
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,29,5,2,29,4,3,28,7,1,G
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,17,8,10,18,8,12,16,8,G
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,18,14,5,20,10,5,16,14,J
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,2,35,2,2,33,1,3,33,J
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,1,20,16,2,19,16,0,19,18,J
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_1500k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,14,17,6,14,17,5,15,17,J
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_2500k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,15,22,2,14,21,2,13,22,J
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_3000k_av1,Moderately Clear,Severe Artifacts Present,Low level of immersion,7,15,14,6,14,16,6,14,16,J
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_3500k_hevc_nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,5,15,17,5,17,15,5,15,17,J
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,22,12,3,20,14,5,19,13,J
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,13,23,1,12,23,2,9,25,J
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,26,2,7,27,3,7,26,J
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,1,29,12,2,27,13,2,25,15,D
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,11,31,2,10,31,2,10,31,D
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,21,16,5,23,15,5,23,15,D
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,30,10,5,28,10,4,30,9,D
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,26,11,5,28,9,5,27,10,D
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,26,10,6,27,10,7,27,9,D
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,24,9,7,23,12,7,23,12,D
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,23,11,8,21,13,7,22,13,D
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,16,27,1,17,25,1,15,27,D
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,8,34,1,11,31,2,10,31,D
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,29,11,6,29,10,7,25,13,K
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,8,35,2,8,36,2,10,34,K
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,32,9,6,29,12,7,28,12,K
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,26,15,9,24,14,7,24,16,K
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,27,14,7,23,17,5,27,15,K
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,33,8,7,32,8,8,31,8,K
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,27,13,7,27,13,6,29,12,K
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,32,9,8,28,10,6,32,8,K
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,13,28,4,20,23,4,18,25,K
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,13,32,3,10,34,2,12,33,K
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20,Moderately Clear,Severe Artifacts Present,Low level of immersion,3,12,12,2,11,14,2,12,13,D
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,7,19,3,9,17,3,9,17,D
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20_720p_1300k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,15,2,12,15,1,13,15,D
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20_720p_1500k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,10,17,2,9,18,2,9,18,D
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20_720p_2500k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,10,15,3,8,17,3,10,15,D
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20_720p_3000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,19,2,9,18,2,8,19,D
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,13,11,2,17,10,4,13,12,D
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20_720p_5000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,13,14,1,13,15,1,12,16,D
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,8,17,3,7,19,1,10,18,D
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,7,19,1,9,18,2,7,19,D
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,23,4,14,24,2,11,26,3,E
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,16,21,4,16,20,3,15,22,E
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,23,9,8,24,9,9,23,9,E
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,21,12,9,23,9,7,23,11,E
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,20,6,13,22,6,14,22,5,E
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,20,4,17,22,2,13,24,4,E
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,22,5,12,26,3,11,24,6,E
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,18,5,11,23,4,13,19,6,E
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,19,12,7,23,11,8,19,14,E
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,17,22,1,17,23,2,16,23,E
amt_gaming_vqa_dataset/JakandDaxter,Highly Clear,No visible artifacts,High level of immersion,30,5,1,24,10,2,28,7,1,B
amt_gaming_vqa_dataset/JakandDaxter_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,22,10,5,21,15,1,19,16,2,B
amt_gaming_vqa_dataset/JakandDaxter_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,21,16,0,20,17,0,20,16,1,B
amt_gaming_vqa_dataset/JakandDaxter_1080p_2000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,17,13,5,19,12,4,16,15,4,B
amt_gaming_vqa_dataset/JakandDaxter_1080p_2300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,16,10,10,15,12,10,15,12,B
amt_gaming_vqa_dataset/JakandDaxter_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,28,7,2,27,10,0,27,9,1,B
amt_gaming_vqa_dataset/JakandDaxter_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,22,9,9,16,11,9,16,11,B
amt_gaming_vqa_dataset/JakandDaxter_1080p_5300k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,25,9,3,24,11,2,25,10,2,B
amt_gaming_vqa_dataset/JakandDaxter_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,26,8,3,22,11,4,26,9,2,B
amt_gaming_vqa_dataset/JakandDaxter_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,10,21,6,9,21,5,9,22,B
amt_gaming_vqa_dataset/JakandDaxter_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,24,10,2,23,9,4,21,11,4,B
amt_gaming_vqa_dataset/JakandDaxter_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,21,9,2,21,9,2,22,7,3,B
amt_gaming_vqa_dataset/JakandDaxter_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,High level of immersion,15,19,3,12,19,6,18,17,2,B
amt_gaming_vqa_dataset/JakandDaxter_2160p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,20,8,8,18,7,5,21,7,B
amt_gaming_vqa_dataset/JakandDaxter_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,23,10,2,19,14,2,18,15,2,B
amt_gaming_vqa_dataset/JakandDaxter_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,15,0,20,13,4,23,11,3,B
amt_gaming_vqa_dataset/JakandDaxter_2160p_5000k_h264nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,5,15,16,3,17,16,4,15,17,B
amt_gaming_vqa_dataset/JakandDaxter_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,25,7,2,19,12,3,19,11,4,B
amt_gaming_vqa_dataset/JakandDaxter_2160p_8500k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,18,15,4,19,16,2,20,15,2,B
amt_gaming_vqa_dataset/JakandDaxter_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,17,9,11,20,6,6,23,8,B
amt_gaming_vqa_dataset/JakandDaxter_480p_1000k_h264nvenc,Moderately Clear,Severe Artifacts Present,Moderate level of immersion,8,17,12,8,14,15,7,17,13,B
amt_gaming_vqa_dataset/JakandDaxter_480p_800k_hevcnvenc,Moderately Clear,Severe Artifacts Present,Moderate level of immersion,4,17,15,6,15,15,5,17,14,B
amt_gaming_vqa_dataset/JakandDaxter_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,11,24,3,10,24,4,11,22,B
amt_gaming_vqa_dataset/JakandDaxter_720p_1300k_av1,Moderately Clear,No visible artifacts,Moderate level of immersion,14,20,3,17,17,3,14,21,2,B
amt_gaming_vqa_dataset/JakandDaxter_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,19,4,12,22,3,14,19,4,B
amt_gaming_vqa_dataset/JakandDaxter_720p_2500k_h264nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,19,16,0,16,18,1,18,16,1,B
amt_gaming_vqa_dataset/JakandDaxter_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,24,12,1,22,13,2,20,17,0,B
amt_gaming_vqa_dataset/JakandDaxter_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,21,10,6,20,12,5,22,12,3,B
amt_gaming_vqa_dataset/JakandDaxter_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,24,9,4,23,12,2,23,11,3,B
amt_gaming_vqa_dataset/JakandDaxter_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,19,14,4,19,14,9,16,12,B
amt_gaming_vqa_dataset/JakandDaxter_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,12,22,3,11,23,3,13,21,B
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,11,23,2,10,23,0,11,24,D
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,3,30,3,4,28,1,8,26,D
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,4,30,0,7,28,1,9,25,D
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,4,30,0,7,28,2,6,27,D
